Regulator	Target	MI	pvalue
SOX9	YWHAZ	0.30755159756607	0.010898789878996062
ATF6	NAA50	0.48761992386502645	0.0
ATF6	NAA40	0.34175688681877064	1.698068352595783E-10
NFE2L2	OSBPL7	0.27837918525004374	0.010898789878996062
RUNX2	C6orf48	0.38779070939806703	1.987589006713364E-6
PPARA	DTYMK	0.2889931975253251	4.8394948048979813E-8
ATF3	LOC728730	0.3034648520654209	0.0
ELF1	MZT2A	0.4290414111553031	1.987589006713364E-6
ELF1	MZT2B	0.4045066459338327	0.0021178727916457696
NRF1	TP73	0.30878789358143927	0.0
SRF	BYSL	0.2873285235572343	7.030614284353476E-5
REPIN1	ATP5F1	0.297658097654932	1.987589006713364E-6
NFIL3	RGS2	0.6553864098946263	0.0021178727916457696
GTF2A2	LOC92249	0.35324467155814115	4.8394948048979813E-8
TCF4	KIAA1826	0.3706056512892014	0.0
DDIT3	VPS29	0.2961616168803231	7.131887080902288E-9
RORA	EIF4G2	0.5018406374542042	0.0021178727916457696
NFE2L1	ZNF654	0.3965523717010672	4.8394948048979813E-8
TCF12	METTL14	0.36928294802072625	4.8394948048979813E-8
NR2F2	TICAM1	0.4226457877987104	0.0
FOXJ1	ZMYM6NB	0.3269058128974578	0.0
FOXM1	CDC25B	0.3032598505837497	0.0
GTF2A1	WNK1	0.4179826548881344	1.698068352595783E-10
RUNX2	RRAGA	0.3571668329344223	1.0188410115574698E-9
SRF	TINF2	0.4293423462992582	1.205170051887805E-5
ATF1	EEFSEC	0.3978229044636409	0.010898789878996062
MTF1	XPOT	0.3080126536530568	3.940167240132908E-4
MTF1	XPO5	0.2951603809685169	0.0
REPIN1	CTXN1	0.4974854837638706	3.940167240132908E-4
TFDP1	KIAA1715	0.2847728763949979	0.0021178727916457696
TFDP1	LTV1	0.26346406412253903	7.030614284353476E-5
REPIN1	SLC7A8	0.3144451514364802	3.158407135828156E-7
FOXJ1	FAM108C1	0.42780102790710095	1.0188410115574698E-9
PPARA	ITGB1BP1	0.2821916794453614	0.0
HMGA1	CAPNS1	0.3139999399096155	3.940167240132908E-4
FOXA1	NOL12	0.2817812481643628	0.0
ELF1	PDDC1	0.46835999895376373	0.0
FOXM1	ADK	0.24166593603663822	0.0
STAT3	CSRNP1	0.4442496448028175	7.131887080902288E-9
NFE2L1	ZNF574	0.32975885625188744	0.0021178727916457696
FOXJ1	CYP2C18	0.3484009434497425	1.0188410115574698E-9
FOXM1	AK4	0.3271478901384579	0.0
CEBPB	CCDC25	0.3217708180363515	0.0021178727916457696
FOXJ1	TPPP3	1.3923655030187134	0.0
ARNT	EIF3A	0.32629960799180374	0.0
ARNT	EIF3I	0.37239720347656	0.0
MAX	STRADB	0.27456724064786103	7.030614284353476E-5
CEBPD	CLTA	0.4319090036504001	0.0
SRF	RNF180	0.3742407081817593	0.0
ARNT	EIF5A	0.33257318569929445	3.158407135828156E-7
CEBPD	CLN5	0.3264821085531186	0.0
REL	NOP56	0.32196094598675357	0.010898789878996062
E2F4	PDDC1	0.2998004418947595	3.940167240132908E-4
PAX6	ATG14	0.28273553765666026	0.0
GTF2A1	TSSC4	0.4189276494459873	1.698068352595783E-10
HMGA1	CAPN14	0.34262037987476623	0.0
ELF1	CCDC56	0.48000512740643886	7.131887080902288E-9
MAZ	GOLGA4	0.5232343939007349	0.0
MAZ	GOLGA7	0.47919762736129434	3.158407135828156E-7
PBX1	MARCKS	0.3776458986685402	7.131887080902288E-9
NFIL3	RHOA	0.3937724313668453	1.0188410115574698E-9
NFIL3	RHOG	0.5194377210202191	7.030614284353476E-5
NFE2L1	ZNF474	0.32407106815662085	3.158407135828156E-7
IRF7	TGFB1	0.46476097066780236	0.0
TP53	KIFAP3	0.29789706772935387	7.030614284353476E-5
RELA	CC2D1A	0.3120002747340546	3.940167240132908E-4
CBFA2T2	RPL39	0.3149819180534788	0.0
TCF4	KIAA1671	0.3797557644664094	3.940167240132908E-4
ETV7	LOC100507463	0.31381438167422915	7.030614284353476E-5
NFE2L1	ZNF496	0.3382730635654787	0.0
SPI1	PRKCB	0.8820975078551141	0.0
TFAP2C	KIAA1797	0.31644623752427736	0.0021178727916457696
HIF1A	SLC27A1	0.49780297513093497	0.0
TCF12	MAD1L1	0.33598875397057365	0.0
MEF2A	RUSC1	0.3220769692546784	1.205170051887805E-5
RFX1	C14orf80	0.4664128020281608	0.0021178727916457696
UBP1	NOSIP	0.35175218047564594	7.030614284353476E-5
SREBF1	LZTS2	0.33516156948054104	0.0
GABPA	UBLCP1	0.6049864879424902	0.0
TCF12	QSER1	0.5618960429274936	0.0
SP3	VAMP4	0.482395460971708	0.0
SP3	VAMP7	0.5121702266154771	1.987589006713364E-6
DBP	CXXC5	0.32211078038096475	0.0
XBP1	ZBTB44	0.32752064543416576	0.0
SPI1	FTH1	0.497779472315454	0.0
MYB	PRSS3	0.41310480676332734	3.158407135828156E-7
MYB	PRSS8	0.39048900075626913	0.0021178727916457696
SRF	METRNL	0.4191434672731125	0.010898789878996062
FOXJ1	CNTNAP3	0.47311793463158147	0.0
SF1	CSDA	0.33615967267291785	3.940167240132908E-4
RREB1	TMEM99	0.2649174998383766	1.987589006713364E-6
TEAD1	GRHL1	0.30432739501728395	3.158407135828156E-7
SF1	CSF1	0.2766127904544437	3.940167240132908E-4
E2F4	C4orf34	0.4141639333813418	0.0
SPI1	ADRBK1	0.48224983178863784	0.0
IRF1	MYLIP	0.28989132345556207	0.010898789878996062
NF1	PSD3	0.4393771310563579	3.158407135828156E-7
GTF3A	ZMIZ1	0.25650258589646735	3.940167240132908E-4
SOX9	PTPRA	0.3098718982522345	0.0
E2F1	FDFT1	0.27903421150411556	0.0
FOXJ1	CYP2A13	0.35326617597548693	0.0
NR2F2	PLIN3	0.4516485175562285	0.0
RB1	ATP6V1A	0.6606362062109223	0.0
RUNX2	MRPL40	0.3940057290644859	0.010898789878996062
RUNX2	MRPL17	0.4015237936822164	1.0188410115574698E-9
RUNX1	NOP10	0.403179386736576	4.8394948048979813E-8
PRRX2	MICALL1	0.2949014527470423	4.8394948048979813E-8
SREBF1	STX16	0.2791786553587433	0.0
SF1	CSAD	0.266429561880832	3.940167240132908E-4
RREB1	TMEM68	0.34309567520378265	0.0
TCF12	GNPTAB	0.3550969092848778	0.0
NR3C1	SARS2	0.4153524313663325	0.0
FOXC1	C16orf45	0.3039927260368241	3.940167240132908E-4
MTF1	DNAJC4	0.2971165300695138	1.0188410115574698E-9
NFE2L1	C11orf92	0.31209547949588107	4.8394948048979813E-8
NFE2L1	C11orf93	0.33515889889382533	1.0188410115574698E-9
CDC5L	RPAP3	0.299600334612763	0.010898789878996062
TCF12	AGPAT6	0.35202031901202896	1.987589006713364E-6
RELA	S100PBP	0.32820814776183405	0.0
PCBP1	DNHD1	0.34459238708311424	0.0
RELA	TMPRSS4	0.3455297642864159	7.131887080902288E-9
RXRB	HECA	0.46061034485689234	1.987589006713364E-6
PAX6	CYB561D2	0.3069002155896727	0.010898789878996062
CEBPD	SDHAF1	0.3593116408625177	0.0
HLF	FBXO4	0.44409828069916124	0.0
HLF	FBXO9	0.29392344134331616	3.940167240132908E-4
NFE2L1	ZNF207	0.3062910414144834	0.010898789878996062
NR2F2	TNFRSF21	0.33892003044024704	0.0
NR2F2	TNFRSF1A	0.40798834209784074	0.010898789878996062
AHR	TRAPPC1	0.41551022817385935	1.205170051887805E-5
DBP	AHCTF1	0.3654507518724277	3.940167240132908E-4
TCF4	KIAA1430	0.36676700036788257	0.0
NFE2L1	ZNF266	0.23519779182700798	0.010898789878996062
RXRA	SEC61G	0.2594993836009388	0.010898789878996062
MYB	NFKBIA	0.42764063424243753	0.0021178727916457696
HSF1	FADD	0.44489427767077994	1.698068352595783E-10
HIF1A	SLC29A2	0.42836121959578755	0.0
NFE2L1	ZNF195	0.2994537897567259	0.010898789878996062
PPARA	RIC8B	0.31088159626979905	3.158407135828156E-7
HSF1	FAAH	0.43699325084744656	0.0021178727916457696
NRF1	TJP2	0.35595220786452125	1.698068352595783E-10
RORA	KIAA0494	0.5177871844967952	0.0
GABPA	MBTD1	0.5419908787355159	1.987589006713364E-6
MAX	HEATR1	0.32553410485571344	3.940167240132908E-4
IRF7	ZYX	0.44589973019976614	3.158407135828156E-7
GTF2A1	PRKAA2	0.3807889937814386	0.0
NR3C1	NOXA1	0.38187234322726804	0.010898789878996062
DBP	IRF2BP1	0.39644782186914923	0.0
SP3	DCAF10	0.48040225904484163	0.0
SP3	DCAF12	0.40334981822104216	3.158407135828156E-7
STAT3	PDCD7	0.37589499571584695	0.0
FOXM1	GNB2L1	0.2730237116251931	0.0
MEF2A	RUFY2	0.3991130816117313	0.0
ELK1	KEAP1	0.2754061377603441	1.205170051887805E-5
GTF2A2	TMEM126A	0.31452052248122914	1.0188410115574698E-9
GTF2A2	TMEM126B	0.2973556541483056	3.158407135828156E-7
TEF	RAPGEFL1	0.3294318903014629	7.131887080902288E-9
RELA	OTUD5	0.36322060538942225	0.0
MAFG	LOC100505761	0.2984878196047791	1.205170051887805E-5
GTF3A	PPIE	0.3179712323528131	1.0188410115574698E-9
ETV4	VPS13B	0.2820955567252838	3.940167240132908E-4
ATF4	ERC1	0.40582926115324774	0.0
FOXJ1	ZNF584	0.5169957922823439	0.0
ESRRA	SF3A2	0.39283507562402065	1.205170051887805E-5
PCBP1	PIP4K2B	0.4117937949496512	0.0
FOXJ1	ZNF688	0.5585022951728882	0.0
RORA	UBTD2	0.4619797933084042	0.0
RELA	OTUB1	0.32265189417822526	0.0
CBFA2T2	PHF15	0.3681650536185554	1.987589006713364E-6
PBX1	ALDH6A1	0.3186904086123192	0.0021178727916457696
IRF7	DKC1	0.3251338683373011	0.0021178727916457696
RORA	KIAA0196	0.43057882203927894	3.940167240132908E-4
RB1	MCMBP	0.48556531787300566	0.0
FOXJ1	ZNF607	0.35423776422992936	7.030614284353476E-5
FOXJ1	ZNF608	0.36999973843998446	0.0
PBX1	GNG5	0.47610574114042165	0.0
MAFG	RBBP6	0.2805950728744376	0.0
PRRX2	C14orf142	0.2702677790017117	0.0021178727916457696
FOXC1	PSEN2	0.2945333335953635	7.030614284353476E-5
CEBPD	SNX12	0.30872206694680066	7.131887080902288E-9
CEBPD	SNX14	0.3320327556395307	3.940167240132908E-4
TCF12	RPS19BP1	0.39337213129993565	0.0
IRF1	PSMB10	0.35211164890710267	0.0
RORA	GNG12	0.45987746058376155	0.010898789878996062
HSF1	DYNLT3	0.5553441331731601	0.0
CEBPB	SLC15A3	0.42273904631993126	0.010898789878996062
CEBPB	SLC15A4	0.39028595127390586	4.8394948048979813E-8
NF1	PMVK	0.40076867575702463	0.0021178727916457696
FOXJ1	ZNF473	0.4935815190739056	0.0
FOXJ1	ZNF474	1.0604493975849807	0.0
MAFG	LOC100505876	0.2944468618052247	0.0021178727916457696
POU2F1	C5orf51	0.35098882952872995	7.030614284353476E-5
SMAD1	PET117	0.29862864221358293	0.0021178727916457696
FOXJ1	ZNF542	0.3032921127389319	7.030614284353476E-5
SMAD4	AAMP	0.31475449750117396	1.0188410115574698E-9
SF1	ACIN1	0.2663302351329211	7.030614284353476E-5
UBP1	DNAJC25	0.25063086485742925	0.0021178727916457696
SMAD4	BCL2L1	0.2894176350394953	0.0
PBX1	ALDH5A1	0.42615925510079866	3.158407135828156E-7
SRF	CFL1	0.4730533637912829	7.030614284353476E-5
CREB1	USP25	0.5666926268907001	0.0
MAF	SCMH1	0.376122718494793	0.0
NF1	PMF1	0.3507718489089858	0.0
MYB	GPR77	0.43289678170143464	0.0
RXRB	XRCC3	0.4288927819734915	7.131887080902288E-9
CREB1	USP14	0.4191408145261262	1.987589006713364E-6
POU2F1	MYCBP2	0.3569021412195987	0.0
AHR	NUP88	0.3703091239315456	4.8394948048979813E-8
DBP	APH1A	0.33088064668756956	1.0188410115574698E-9
MEF2A	IMPAD1	0.4406063726461389	1.987589006713364E-6
TFDP2	DNAJB9	0.4003256179225729	0.0
TCF12	MBNL3	0.4602508367074409	0.0
SMAD4	ADD3	0.38820805343490744	0.0
NF1	POGK	0.45186032505043083	7.131887080902288E-9
E2F1	LRRC42	0.2547953115246614	7.030614284353476E-5
SOX9	DIAPH1	0.3161505331390323	0.0
SPI1	G0S2	0.7942976497251608	0.0
FOXJ2	FOXN3	0.27035184645369453	1.205170051887805E-5
ATF1	WAPAL	0.5176755012553099	1.0188410115574698E-9
FOXJ2	FOXO4	0.26950789545786796	0.0
FOXJ1	ZNF337	0.34632552791914695	0.0
RXRA	IQSEC1	0.26338890635683865	0.0
RXRA	IQSEC2	0.3147581586491331	0.0
SRF	CBX4	0.36206961286724404	0.0
FOXJ1	SDCBP2	0.43890109564963387	0.0
FOXJ1	ZNF440	0.5957258951359314	3.940167240132908E-4
FOXJ1	ZNF446	0.5323911017946436	0.0
NR3C1	TGFBR1	0.44916787300959604	3.940167240132908E-4
NR3C1	TGFBR2	0.3788395749212961	0.010898789878996062
GABPA	MBNL1	0.7779870188034189	0.0
GABPA	MBNL2	0.34534556890352014	0.0021178727916457696
PPARG	MGC2752	0.40357679341425035	0.0
SMAD4	CCDC137	0.2989174207810677	3.940167240132908E-4
HSF1	ETF1	0.4840741093331183	3.940167240132908E-4
SMAD4	CCDC124	0.3564784523642751	0.0
TBP	FAM76B	0.250649798386249	0.0021178727916457696
SOX9	SEC23A	0.28758871479783193	7.030614284353476E-5
GTF2A2	TMEM150C	0.3206200313730483	1.987589006713364E-6
ESRRA	C21orf70	0.35215937622372756	4.8394948048979813E-8
RUNX1	SLC23A2	0.3167461057600115	0.010898789878996062
LMO2	PVRL4	0.2845707813726391	0.0
ESRRA	SEPT2	0.35892263900910726	0.0
ESRRA	SEPT7	0.35834731995546776	0.0021178727916457696
TP53	RAD23A	0.3172313972583476	3.940167240132908E-4
PPARA	RIN2	0.3153561111226482	0.0
TEAD1	PUF60	0.3718212362545074	0.0
LMO2	DPY19L1	0.2965725069580581	1.205170051887805E-5
SPI1	FPR1	0.8926236193963244	0.0
SPI1	FPR2	0.7785733946802188	0.0
SPI1	FPR3	0.539886378475844	0.010898789878996062
SRF	CCZ1	0.25981611904099117	1.205170051887805E-5
E2F4	UNC119	0.3153596792678615	0.0
GTF3A	SNRPD2	0.2832119633735149	3.158407135828156E-7
FOXM1	AKR1C3	0.2614138072320414	3.158407135828156E-7
PBX1	ALDH3A2	0.5257195430040746	0.0
IRF7	DLAT	0.3630978975151074	0.0
ARNT	PTK2B	0.3418792988201737	3.940167240132908E-4
GTF3A	PPA2	0.2783903629897773	0.0
XBP1	PAPSS2	0.31348307568001377	0.0
GTF3A	POP5	0.3231521271736647	0.0
CBFA2T2	RPS29	0.3254077070316653	0.010898789878996062
NF1	POP4	0.3161889982710124	0.0021178727916457696
MAFG	GTPBP1	0.31902567300038687	0.0
MAFG	GTPBP2	0.319688373071769	0.0
CEBPG	FLII	0.2921000806559739	0.0
RELA	FRAT1	0.3535317236860816	3.940167240132908E-4
ATF2	DOCK1	0.30545451615975555	7.131887080902288E-9
GTF2A2	TMEM167A	0.3829402779839877	0.0
STAT5B	GSTA1	0.30764124781650065	7.131887080902288E-9
FOXA1	SRGAP1	0.31448892469359524	0.0
FOXJ1	ZNF185	0.421100985248946	0.0
PPARG	KDM5B	0.3429362354527818	1.0188410115574698E-9
ITGAL	ST3GAL2	0.6910333029559214	0.0
POU2F1	LARP4B	0.27867369076131643	0.0
TFDP1	KIAA1143	0.31450567359357645	0.0
PPARG	KDM1B	0.3615998242355919	3.158407135828156E-7
GABPA	ELMOD2	0.4754166593160862	0.0
PPARG	BAZ1A	0.38906838125996285	0.0
HSF2	C5orf4	0.4577861728603719	3.940167240132908E-4
TFDP2	PPP1R3E	0.4036651191725616	0.0
SF1	CMAS	0.29109794582488496	0.0
FOXM1	IDS	0.2878559118433673	0.0
NF1	PHF2	0.3194329973489939	0.010898789878996062
NF1	PHF3	0.5011471021727445	0.0
NF1	PHF8	0.3200179817080418	1.205170051887805E-5
FOXJ1	ZNF207	0.4718043649911721	0.0
NF1	PHC3	0.44554212025302065	0.0
RUNX2	NAT14	0.41935641940388524	1.0188410115574698E-9
ETS1	C19orf39	0.284462339294805	0.010898789878996062
MYB	GPM6B	0.3784651444821453	0.0021178727916457696
NF1	PHIP	0.4354895575809796	0.0
UBP1	NOL11	0.28012480008021307	1.698068352595783E-10
EGR1	C1orf183	0.584909050459893	1.987589006713364E-6
IRF7	DOK2	0.41068917627711915	7.131887080902288E-9
E4F1	NRIP1	0.4654211902684215	0.0
NFIL3	RALB	0.5233677538556694	0.0
HSF1	ITGB4	0.37714997396864003	7.131887080902288E-9
HSF1	ITGAV	0.5675507944006846	7.030614284353476E-5
ELF2	HPS6	0.41763998008793546	0.0
HSF1	ITGB1	0.6138312511834451	0.0
NFIL3	RAF1	0.4359399195066228	0.010898789878996062
E2F4	VCPIP1	0.36636786563943224	3.940167240132908E-4
ATF2	TMEM194A	0.28336558300052045	0.0
CEBPD	ACTL6A	0.32310032922884213	0.0
TCF4	CHMP2A	0.3602838437639571	1.205170051887805E-5
PPARG	CEP164	0.3704685798707378	0.0
FOXJ1	NDUFB4	0.33137370787590875	0.0
RUNX2	DNAJB14	0.4401890645720353	7.030614284353476E-5
TCF3	CTNNBIP1	0.3021326982334669	1.698068352595783E-10
TCF4	CHMP4B	0.34955507157062154	0.0
DBP	SUGT1	0.2950537460425809	0.010898789878996062
ELK1	CCDC111	0.30644999844254944	1.205170051887805E-5
NFE2L1	PILRA	0.32018715283608823	1.987589006713364E-6
NR2F2	LOC81691	0.3774455662050222	7.030614284353476E-5
E2F1	LRRC8E	0.25937305658861376	0.0021178727916457696
HIF1A	DEGS2	0.43758031999315006	0.0
ELF2	ERGIC2	0.37140666702120567	0.0
MTF1	BCLAF1	0.3015428923704423	1.698068352595783E-10
AHR	SGMS1	0.46146314049222575	0.0
AHR	PFKFB2	0.45260464559166885	3.940167240132908E-4
CEBPB	XKR8	0.43761799156052045	1.205170051887805E-5
STAT3	C11orf1	0.3637989010091549	0.0
MTF1	APOA1BP	0.319243470404591	0.0
SRF	LIMCH1	0.3438644848042675	0.0
GABPB1	MINK1	0.28636722562088146	0.0
SP1	TUSC2	0.4140807237715888	7.131887080902288E-9
MAF	SELENBP1	0.3156084484906469	0.0
HLF	UGT2A1	0.4289488872747316	4.8394948048979813E-8
HLF	UGT2A2	0.410319751649061	0.010898789878996062
CEBPB	FAM108A1	0.45275974161704563	1.205170051887805E-5
NR2F2	SERPINB1	0.406612811821784	1.987589006713364E-6
AHR	NUTF2	0.35484771803568965	1.0188410115574698E-9
IRF2	C20orf27	0.2786043110292587	1.205170051887805E-5
AHR	SGMS2	0.4527029089308789	7.131887080902288E-9
PPARA	RNMT	0.36186951880284945	7.030614284353476E-5
SRF	OXCT1	0.35842753882312806	0.0
TFDP1	KIAA1430	0.3181792610935807	1.698068352595783E-10
REL	CDK12	0.48166987588653937	0.0
RELA	B4GALT1	0.30367202866743165	0.0
REL	CDK13	0.4267845049104575	7.030614284353476E-5
REPIN1	C6orf226	0.473516958614997	0.0
POU2F1	NFAT5	0.33548465941081945	1.698068352595783E-10
GABPA	YES1	0.5438243735253143	0.010898789878996062
REPIN1	C6orf211	0.3946313616315939	0.0
STAT5B	UBR2	0.383133085821437	3.158407135828156E-7
ATF6	ATP6V1A	0.609250271128171	0.0
ELK1	MMP15	0.2696417616709791	0.010898789878996062
HMGA1	TOP2B	0.38223909346854085	0.0
FOXJ1	CYP27A1	0.3115912362528698	0.010898789878996062
ELF1	STK38L	0.6342539922363093	0.0
NFE2L1	NACC2	0.2845105409097879	0.0
ITGAL	EPB41L1	0.34453630486286324	3.158407135828156E-7
ITGAL	EPB41L3	0.4467643925926048	1.205170051887805E-5
DBP	NME4	0.29825421752923603	0.010898789878996062
ELF2	HPDL	0.31575191678580633	0.0
RUNX2	C12orf29	0.44765073131846383	3.940167240132908E-4
MTF1	SRCAP	0.2785385850604437	3.158407135828156E-7
SPI1	FLNA	0.5108673196922179	4.8394948048979813E-8
RXRB	TAOK3	0.44306392757275104	1.987589006713364E-6
TCF4	GPM6B	0.34894070208946143	0.0
FOXJ1	VSIG10L	0.3779730418234893	0.0
AHR	PLEKHA8	0.40758135504581244	3.158407135828156E-7
SPI1	FLI1	0.8336802352297198	0.0
SPI1	PRR13	0.43741322129474186	7.131887080902288E-9
NF1	PKP2	0.39581004088568983	7.131887080902288E-9
REPIN1	C6orf108	0.5180735676564405	0.0
STAT3	PCYT2	0.41746417256444585	1.205170051887805E-5
BACH1	MBNL1	0.6628583506569754	7.131887080902288E-9
TCF3	SPTSSB	0.25732220728696115	0.010898789878996062
FOXM1	FBL	0.28380316546397544	0.0
STAT2	IFI44L	0.30536862578712504	0.0
SP3	ASF1A	0.44076455565171946	4.8394948048979813E-8
GTF2A1	GPATCH8	0.4478862563817537	7.131887080902288E-9
REL	CDKL5	0.4952682964978569	0.0
FOXQ1	KIAA1033	0.30381047082127793	3.940167240132908E-4
REPIN1	C6orf154	0.5096469844636625	7.131887080902288E-9
CEBPA	S1PR5	0.32842355199909684	0.0
FOXJ1	TRIT1	0.5313438272348027	1.0188410115574698E-9
ZFP161	VCP	0.38853978545077733	0.0
MYB	TMEM14B	0.38244353846959556	0.0
GTF2A2	KIAA0649	0.37171960866010756	0.0
MYB	TMEM165	0.3487128429482069	3.158407135828156E-7
MYB	TMEM171	0.3446066929266049	0.0
MYB	TMEM110	0.5208886623043391	0.0
PPARA	TSHZ1	0.3953388940995766	0.0
PPARA	TSHZ3	0.31537947728218413	0.0
BACH1	MAST2	0.3960546094937314	0.0021178727916457696
MYB	TMEM107	0.6620993866731653	0.0
CREB1	MANBAL	0.37702584764076535	7.030614284353476E-5
MYB	TMEM131	0.4055486460668702	0.0
DBP	MPG	0.3769663444914882	3.158407135828156E-7
MYB	TMEM127	0.36207617944613746	7.131887080902288E-9
STAT3	TTLL1	0.39790806389484584	0.0
CDC5L	BTBD6	0.4327223052069205	0.0
MTF1	C10orf12	0.35030395451429874	1.698068352595783E-10
MTF1	C10orf18	0.36662408044440137	3.940167240132908E-4
MAZ	SIVA1	0.5095693865157361	0.0
MYB	TMEM199	0.30515047762202746	0.0
GABPB2	MYEOV2	0.3006819969508336	4.8394948048979813E-8
RXRA	C21orf91	0.2978105980667947	1.205170051887805E-5
MYB	TMEM190	0.6126939892955624	0.010898789878996062
DBP	MYC	0.2618622095830249	1.987589006713364E-6
HMGA1	IER5L	0.31863839927565774	3.940167240132908E-4
REST	PRPF40A	0.4766028722423681	3.940167240132908E-4
TFAP4	TONSL	0.29988764379973754	3.158407135828156E-7
NFIL3	PPT1	0.41732198349844146	0.0021178727916457696
SMAD3	FGFR2	0.26425457766365196	7.030614284353476E-5
TFAP4	MRPL12	0.3405983458282189	1.205170051887805E-5
RXRB	FRS2	0.5143085503606014	0.0021178727916457696
HIF1A	MAP3K5	0.4180839941037673	3.940167240132908E-4
ESRRA	TMEM132A	0.3459886265609335	0.0
MAFG	DOT1L	0.28410298280501145	0.0
NRF1	SPA17	0.30612560684489276	4.8394948048979813E-8
TFAP4	MRPL55	0.32585775776252957	0.0021178727916457696
TFAP4	MRPS18B	0.30765599875512467	0.0
DBP	ME2	0.35913761997536875	0.0
GABPB1	DHX34	0.31036061774973617	1.205170051887805E-5
GABPB1	DHX38	0.26030967883531414	3.940167240132908E-4
PPARG	TEX10	0.32192516867376675	0.010898789878996062
HMGA1	TPPP3	0.3750117593141184	0.0
HSF1	IREB2	0.551356209795211	4.8394948048979813E-8
BACH1	GPR172B	0.4291548909726135	0.0
TFAP2A	HS1BP3	0.29925683360618105	0.0
GTF2A2	KIAA0754	0.3491995639134511	0.0
MEF2A	ISOC2	0.5044218010049343	0.0
ATF2	DMXL2	0.3412233243571446	0.0
ELF1	C8orf55	0.43181167442522406	1.0188410115574698E-9
ATF4	PRICKLE2	0.3677173445485846	1.205170051887805E-5
RUNX1	PPP1R13B	0.3196514984732109	0.0021178727916457696
FOXQ1	MESP1	0.3210179865792679	3.940167240132908E-4
NFE2L1	NAMPT	0.36263639311415613	0.0
SRF	CNN2	0.4462288924816711	0.0
FOXJ1	PAQR4	0.4252847207623404	0.0
FOXJ1	PAQR8	0.29640379846572745	0.0
RXRB	CAMK2D	0.42892070511677083	0.0
POU6F1	TPM3	0.3406298176654797	4.8394948048979813E-8
RORA	FAR1	0.5091743628536395	0.0
SRF	COG2	0.3861173698630383	0.0
SRF	COG6	0.3360839256865335	0.0
SP3	PCMTD2	0.37632879155009863	0.0
SF1	LMNB1	0.34594337653648394	4.8394948048979813E-8
SF1	LMNB2	0.3086234931499722	0.0
DBP	NBN	0.4123749548966233	0.0
MYB	EFHC1	0.7117205263352931	0.0
MYB	EFHC2	0.7262854496390323	0.0
IRF1	TRAFD1	0.31152502936389476	0.0
E2F4	PET117	0.28517784518786526	4.8394948048979813E-8
NR1H3	QDPR	0.2551420785126793	7.030614284353476E-5
NR3C1	YTHDF3	0.5801967545899496	0.0
SPI1	FGL2	0.7674701467380783	0.0
RORA	FAF2	0.45396208664815985	0.0
RELA	TEAD3	0.2967237866216761	3.940167240132908E-4
MAZ	RANBP1	0.4087065790000468	0.0
MAZ	RANBP6	0.5280936893891686	1.0188410115574698E-9
GTF3A	OSMR	0.33799405979196734	1.987589006713364E-6
SPI1	FGD3	0.8145367491745685	0.0
ELF2	FUT6	0.3039393021286616	0.0021178727916457696
ESRRA	TMEM161B	0.3711394015449358	3.940167240132908E-4
SP1	TUFT1	0.3051884754991382	7.131887080902288E-9
SF1	ELF4	0.30738723444378235	1.698068352595783E-10
ELF2	G6PD	0.30702324276119636	1.0188410115574698E-9
TFDP1	MELK	0.2625761452757364	0.010898789878996062
GABPB1	TENC1	0.3564152108942543	7.030614284353476E-5
SP1	GAB1	0.4778623230081603	0.0
MYC	KRBA1	0.2657248999813607	7.131887080902288E-9
BACH1	MAPK6	0.5540632561573422	0.0
ETS2	PRDM1	0.30920673099426155	0.0021178727916457696
MYB	TMEM231	0.7257397907795604	0.0
MYB	TMEM237	0.48749503472677375	0.0
SPI1	FHL3	0.46466338878762137	0.0
NR2F2	QPCT	0.41205148558468707	1.698068352595783E-10
NRF1	SPAG6	0.3095173167320538	3.158407135828156E-7
FOXJ1	PRKCDBP	0.41041958618298924	0.0
MAFG	C10orf35	0.2918254680774463	0.0
ESRRA	TMEM170A	0.3138350805167869	0.0021178727916457696
FOXA1	CDC26	0.29115847439159426	0.0
ZFP161	UBE2S	0.3194245696348395	1.987589006713364E-6
SMAD1	WASF2	0.2767096332314929	0.0
SP1	GBP2	0.35293894693127564	0.010898789878996062
FOXJ1	TRIB2	0.42330440843846906	0.0
STAT2	PPWD1	0.2591233078775601	7.131887080902288E-9
POU6F1	C9orf130	0.288042588797221	4.8394948048979813E-8
NF1	INTS2	0.3517538501182706	1.205170051887805E-5
RREB1	EIF3D	0.29448337440883837	1.205170051887805E-5
RREB1	EIF3E	0.2873070915165112	0.0021178727916457696
ATF2	KIAA1841	0.28716441090663275	0.0
GABPB2	FARP1	0.2884677373098983	0.010898789878996062
ATF1	C6orf211	0.4417883296081085	3.940167240132908E-4
MYB	TMEM213	0.35645762974286854	1.698068352595783E-10
MYB	TMEM216	0.35809509426513014	0.0021178727916457696
MYB	TMEM218	0.4050729382819201	1.205170051887805E-5
ATF1	MBOAT2	0.36710514823769513	0.010898789878996062
DBP	POR	0.3151859139429008	3.940167240132908E-4
BACH1	C6orf62	0.4606000370424458	0.0021178727916457696
ESRRA	KIAA0391	0.2937970822803433	1.205170051887805E-5
ELF2	TUBB2A	0.28205733809933803	0.010898789878996062
NF1	INO80	0.3683444878739673	7.131887080902288E-9
